group,event_id,feature,row_count,count,missing_count,missing_rate,mean,median,std,min,p01,p05,p25,p75,p95,p99,max,abnormal_note
overall_FN_v6,mixed,rainfall_24h,4784,4784,0,0.0,169.54205286729942,134.5856344275677,135.19686959547565,0.10712532620523445,6.176228558669897,36.598832172418305,52.618157819864976,239.87086901168172,425.8687520003327,559.4176843840053,587.3668590675032,ok
overall_FN_v6,mixed,max_hourly_intensity,4784,4784,0,0.0,47.74810070748871,40.148358472533445,34.01981469004626,0.10712532620523445,4.966641478810686,10.865800977255152,16.46226996972934,59.62641200619366,116.65643547376256,151.347659185671,158.43722139070732,ok
overall_FN_v6,mixed,cumulative_rainfall_mm,4784,4784,0,0.0,267.3764433309886,286.8305602738249,191.47763746270704,0.10712532620523445,6.176228558669896,47.651646327083945,64.86273003172116,398.72201755487436,587.3316562398858,743.0004997564934,775.3186024758787,ok
overall_FN_v6,mixed,elevation,4784,4784,0,0.0,67.85684403388396,33.80158233642578,87.2714125225443,3.6305289268493652,8.347174367904662,11.608241748809814,20.97598123550415,66.68804931640625,277.38352355957016,421.1316262817384,553.6690063476562,ok
overall_FN_v6,mixed,slope,4784,4784,0,0.0,4.819984836404453,2.16490061492092,6.206289364141471,0.019700518014180646,0.05307703161542657,0.18226951802350766,0.816315394531756,6.67535478526704,17.938439716076203,23.102207552484405,65.52372856457066,ok
overall_FN_v6,mixed,relative_elev,4784,4784,0,0.0,-1.134735663704838,-2.4640375996425696,20.700966058814092,-48.44325193294807,-34.312689753130265,-23.646507833023506,-7.971272176947479,0.8872395152888011,22.654766762946284,95.03779448958502,257.260004185448,ok
overall_FN_v6,mixed,distance_to_stream,4784,4784,0,0.0,677.8719899897313,603.5561992120555,478.1723332498511,0.0,10.929251116738172,63.25739466876712,285.25561983747576,971.0918674989605,1557.381732613195,2026.9331853050583,2692.5570327992123,ok
overall_FN_v6,mixed,flood_overlap_ratio,4784,4784,0,0.0,0.1794906620865324,0.027992507994752044,0.3175547294488446,1.1674562578752519e-09,4.5677412635985625e-05,0.0009035217806560361,0.013205490048961335,0.1192627134833803,1.0,1.0,1.0,ok
overall_FN_v6,mixed,flood_overlap_area,4784,4784,0,0.0,1453.8743629009123,226.73931475749157,2572.1933085356413,9.45639568878954e-06,0.36998704235148355,7.318526423313893,106.96446939658681,966.0279792153805,8100.0,8100.0,8100.0,ok
overall_positive,mixed,rainfall_total,9778,9778,0,0.0,403.8990037934062,477.75162021776555,197.83164727217306,0.10712532620523445,20.321018716349464,49.29545152744577,288.26043813414117,532.3436277248264,687.120629893397,759.0648122233819,777.4238686766979,ok
overall_positive,mixed,rainfall_3h,9778,9778,0,0.0,146.03877808308044,161.85339003844413,83.36026684615909,0.10712532620523445,10.753412504780744,24.22134395235345,69.41352878105482,213.02147687896542,285.954522758159,330.28716135002,344.06578800759274,ok
overall_positive,mixed,rainfall_6h,9778,9778,0,0.0,184.27040610570927,205.45637881262334,103.31867641238728,0.10712532620523445,11.586123884965094,30.474701300371777,87.025811494561,263.6875268805943,359.1721213969231,408.27560692029425,422.7937134909292,ok
overall_positive,mixed,rainfall_24h,9778,9778,0,0.0,277.99687820410117,321.99353852150864,150.962741442028,0.10712532620523445,20.321018716349464,39.445685135875635,135.98617019478826,391.7237013592504,512.1226102804056,572.715338681699,589.2304119345854,ok
overall_positive,mixed,max_hourly_intensity,9778,9778,0,0.0,74.30580329280873,81.77010968973889,38.303495299312615,0.10712532620523445,7.9916528396786,11.787134867671305,41.469137886293865,100.19524506756579,138.50197702742054,154.84132238897485,158.87200409987128,ok
overall_positive,mixed,cumulative_rainfall_mm,9778,9778,0,0.0,403.8990037934062,477.75162021776555,197.83164727217306,0.10712532620523445,20.321018716349464,49.29545152744577,288.26043813414117,532.3436277248264,687.120629893397,759.0648122233819,777.4238686766979,ok
overall_positive,mixed,elevation,9778,9778,0,0.0,46.56877010652297,26.456116676330566,65.45007431081156,3.6305289268493652,8.682425498962402,10.764613628387451,16.81247568130493,43.58737754821777,180.236609649658,368.7213449096676,553.6690063476562,ok
overall_positive,mixed,slope,9778,9778,0,0.0,3.515098536496733,1.79992634404804,4.8031237450504864,0.00324927606978645,0.04714031514019082,0.15008200033513733,0.6659302306689212,4.372869534317164,13.521528376764456,21.312600986289322,65.52372856457066,ok
overall_positive,mixed,relative_elev,9778,9778,0,0.0,-2.584585916491427,-2.762949096269846,15.199547089846321,-48.44325193294807,-30.796255461322374,-19.659896555813866,-7.192721936328356,-0.06976890563964666,11.974170040887218,53.09171743534825,257.260004185448,ok
overall_positive,mixed,distance_to_stream,9778,9778,0,0.0,745.4090215339384,676.2147918381937,511.1240766035674,0.0,12.64058556220966,70.0445405561695,323.0826998654303,1071.1658578189747,1691.7776835774896,2151.2910663063008,2730.044925729848,ok
overall_positive,mixed,flood_overlap_ratio,9778,9778,0,0.0,0.1682890122347556,0.03988847448647955,0.27005018077183135,1.1674562578752519e-09,5.968657875377218e-05,0.001358730104329088,0.01599751481140345,0.17705396297623566,0.9831153231724838,1.0,1.0,ok
overall_positive,mixed,flood_overlap_area,9778,9778,0,0.0,1363.1409991015203,323.0966433404843,2187.4064642518338,9.45639568878954e-06,0.4834612879055547,11.005713845065612,129.57986997236796,1434.1371001075088,7963.234117697119,8100.0,8100.0,ok
